id,speed,road_segment_id
1490,35.4,1490
1491,28.9,1491
1492,57.0,1492
1493,35.84,1493
1494,52.11428571,1494
1495,43.87272727,1495
1496,51.3,1496
1497,46.90770833,1497
1498,38.9,1498
1499,33.9275,1499
1500,41.625,1500
1501,40.73333333,1501
1502,20.3,1502
1503,40.075,1503
1504,37.5,1504
1505,29.0,1505
1506,38.58571429,1506
1507,52.24285714,1507
1508,48.53194444,1508
1509,42.69375,1509
1510,32.9,1510
1511,44.8975,1511
1512,35.2,1512
1513,42.875,1513
1514,23.02,1514
1515,24.665,1515
1516,21.75892857,1516
1517,41.67916667,1517
1518,41.1,1518
1519,30.04285714,1519
1520,30.65,1520
1521,38.9625,1521
1522,30.15,1522
1523,20.48,1523
1524,33.65,1524
1525,41.56666667,1525
1526,41.209375,1526
1527,39.01770833,1527
1528,34.35,1528
1529,29.19583333,1529
1530,23.65,1530
1531,45.0625,1531
1532,37.9125,1532
1533,24.8,1533
1534,30.6875,1534
1535,32.95,1535
1536,35.9,1536
1537,33.95,1537
1538,35.9,1538
1539,24.3,1539
1540,16.26666667,1540
1541,8.8,1541
1542,17.95,1542
1543,43.7,1543
1544,40.4125,1544
1545,36.75416667,1545
1546,33.97708333,1546
1547,23.03333333,1547
1548,28.36666667,1548
1549,50.76875,1549
1550,19.91666667,1550
1551,24.8,1551
1552,24.8,1552
1553,24.3375,1553
1554,17.28571429,1554
1555,21.37142857,1555
1556,29.21666667,1556
1557,37.05,1557
1558,41.15416667,1558
1559,13.45,1559
1560,16.9,1560
1561,23.95,1561
1562,26.6,1562
1563,14.0,1563
1564,28.3375,1564
1565,26.91875,1565
1566,33.32708333,1566
1567,26.32857143,1567
1568,17.0,1568
1569,17.175,1569
1570,20.6,1570
1571,24.31527778,1571
1572,34.66666667,1572
1573,61.2,1573
1574,35.44,1574
1575,24.24285714,1575
1576,28.23333333,1576
1577,29.825,1577
1578,23.65,1578
1579,27.7,1579
1580,23.15,1580
1581,35.40625,1581
1582,33.9875,1582
1583,29.44375,1583
1584,36.1,1584
1585,10.9,1585
1586,41.12708333,1586
1587,30.71666667,1587
1588,40.4,1588
1589,34.9775,1589
1590,22.78375,1590
1591,13.525,1591
1592,15.09285714,1592
1593,31.575,1593
1594,24.09166667,1594
1595,19.4725,1595
1596,25.58,1596
1597,25.58,1597
1598,25.58,1598
1599,40.75625,1599
1600,41.21,1600
1601,35.63333333,1601
1602,13.4,1602
1603,45.25,1603
1604,36.975,1604
1605,7.3,1605
1606,44.2,1606
1607,34.48,1607
1608,41.67916667,1608
1609,30.43125,1609
1610,30.625,1610
1611,32.33333333,1611
1612,40.51818182,1612
1613,14.925,1613
1614,30.30416667,1614
1615,29.80208333,1615
1616,39.70272436,1616
1617,29.32083333,1617
1618,36.1,1618
1619,50.9,1619
1620,36.1,1620
1621,42.94708333,1621
1622,26.66666667,1622
1623,35.95,1623
1624,53.15017483,1624
1625,28.63333333,1625
1626,15.0,1626
1627,40.34761905,1627
1628,66.5,1628
1629,39.7,1629
1630,40.9,1630
1631,24.83333333,1631
1632,59.33333333,1632
1633,67.48654762,1633
1634,40.92,1634
1635,49.83333333,1635
1636,31.05,1636
1637,37.8,1637
1638,40.30833333,1638
1639,33.725,1639
1640,38.075,1640
1641,27.9,1641
1642,31.01428571,1642
1643,45.3,1643
1644,29.535,1644
1645,23.15,1645
1646,23.15,1646
1647,33.40625,1647
1648,33.9875,1648
1649,34.06666667,1649
1650,37.83333333,1650
1651,54.55,1651
1652,42.705,1652
1653,45.5025,1653
1654,34.55,1654
1655,24.74166667,1655
1656,28.7,1656
1657,8.25,1657
1658,32.39401042,1658
1659,40.025,1659
1660,26.08,1660
1661,27.55,1661
1662,9.4,1662
1663,22.6125,1663
1664,22.2,1664
1665,36.26666667,1665
1666,14.65,1666
1667,32.3,1667
1668,27.64166667,1668
1669,29.7,1669
1670,27.92916667,1670
1671,80.2,1671
1672,25.91388889,1672
1673,27.35,1673
1674,27.05,1674
1675,36.225,1675
1676,30.55,1676
1677,30.2,1677
1678,36.525,1678
1679,55.325,1679
1680,40.75625,1680
1681,37.2,1681
1682,19.9,1682
1683,15.2,1683
1684,26.2,1684
1685,22.55,1685
1686,12.5,1686
1687,28.80333333,1687
1688,39.125,1688
1689,20.65714286,1689
1690,22.5,1690
1691,30.185,1691
1692,30.275,1692
1693,22.7,1693
1694,29.125,1694
1695,31.885,1695
1696,31.18571429,1696
1697,32.80833333,1697
1698,29.65,1698
1699,32.673125,1699
1700,37.565,1700
1701,25.325,1701
1702,43.78,1702
1703,33.3,1703
1704,50.925,1704
1705,43.26666667,1705
1706,31.15,1706
1707,28.16,1707
1708,42.92,1708
1709,14.625,1709
1710,18.0,1710
1711,44.3,1711
1712,63.225,1712
1713,53.15017483,1713
1714,41.22927517,1714
1715,36.15,1715
1716,46.87058824,1716
1717,31.65,1717
1718,24.45,1718
1719,38.25,1719
1720,39.17142857,1720
1721,32.33333333,1721
1722,15.7,1722
1723,21.9,1723
1724,9.342857143,1724
1725,36.45,1725
1726,48.59666667,1726
1727,42.07083333,1727
1728,46.98,1728
1729,68.425,1729
1730,32.83333333,1730
1731,38.2,1731
1732,46.025,1732
1733,66.46666667,1733
1734,55.49375,1734
1735,50.525,1735
1736,31.10833333,1736
1737,15.3,1737
1738,50.63333333,1738
1739,48.2,1739
1740,35.925,1740
1741,36.75059524,1741
1742,34.35545455,1742
1743,38.5,1743
1744,44.75,1744
1745,33.57526042,1745
1746,48.75,1746
1747,50.4546875,1747
1748,25.75192308,1748
1749,23.79596154,1749
1750,23.63333333,1750
1751,17.75,1751
1752,22.425,1752
1753,31.8125,1753
1754,31.8125,1754
1755,22.73333333,1755
1756,40.2125,1756
1757,27.3,1757
1758,27.175,1758
1759,29.42,1759
1760,27.95625,1760
1761,29.175,1761
1762,34.5,1762
1763,43.40416667,1763
1764,28.8,1764
1765,42.1,1765
1766,37.1875,1766
1767,51.65,1767
1768,39.46666667,1768
1769,30.5,1769
1770,22.25,1770
1771,34.86666667,1771
1772,42.875,1772
1773,39.525,1773
1774,22.86666667,1774
1775,22.86666667,1775
1776,28.96666667,1776
1777,41.56,1777
1778,17.75,1778
1779,29.6,1779
1780,31.64166667,1780
1781,28.3375,1781
1782,35.9,1782
1783,30.55833333,1783
1784,27.8,1784
1785,9.15,1785
1786,38.2,1786
1787,33.365,1787
1788,31.07555556,1788
1789,24.545,1789
1790,33.65,1790
1791,33.65,1791
1792,36.1,1792
1793,19.83333333,1793
1794,43.55,1794
1795,69.95,1795
1796,29.7,1796
1797,51.65,1797
1798,21.675,1798
1799,31.275,1799
1800,19.975,1800
1801,28.7,1801
1802,28.25,1802
1803,28.3,1803
1804,38.875,1804
1805,28.58779762,1805
1806,32.03333333,1806
1807,36.48571429,1807
1808,31.21071429,1808
1809,38.22772436,1809
1810,44.36666667,1810
1811,31.18333333,1811
1812,38.6375,1812
1813,28.3,1813
1814,34.75,1814
1815,32.35,1815
1816,34.4,1816
1817,33.95,1817
1818,38.15,1818
1819,26.3425,1819
1820,14.93333333,1820
1821,21.725,1821
1822,28.46,1822
1823,66.4,1823
1824,31.76666667,1824
1825,35.4,1825
1826,42.11875,1826
1827,55.15,1827
1828,36.76666667,1828
1829,57.5,1829
1830,26.725,1830
1831,32.75,1831
1832,43.13333333,1832
1833,30.46,1833
1834,44.46666667,1834
1835,37.0025,1835
1836,66.4,1836
1837,55.85,1837
1838,33.95,1838
1839,17.64166667,1839
1840,38.2,1840
1841,31.45,1841
1842,25.55277778,1842
1843,24.26638889,1843
1844,48.225,1844
1845,45.11818182,1845
1846,34.68,1846
1847,45.9875,1847
1848,41.76,1848
1849,38.0875,1849
1850,33.77916667,1850
1851,26.2,1851
1852,35.4,1852
1853,31.6,1853
1854,48.15,1854
1855,28.725,1855
1856,25.625,1856
1857,25.625,1857
1858,30.15,1858
1859,30.15,1859
1860,30.15,1860
1861,42.6,1861
1862,48.040625,1862
1863,35.51375,1863
1864,30.7,1864
1865,43.06634615,1865
1866,53.31,1866
1867,51.485,1867
1868,28.71875,1868
1869,36.83125,1869
1870,36.83125,1870
1871,43.61666667,1871
1872,30.3,1872
1873,33.21666667,1873
1874,45.8,1874
1875,25.26666667,1875
1876,49.5,1876
1877,30.25625,1877
1878,38.95,1878
1879,23.33333333,1879
1880,30.8175,1880
1881,27.13375,1881
1882,51.3,1882
1883,26.93125,1883
1884,36.83125,1884
1885,62.4,1885
1886,34.82,1886
1887,15.9,1887
1888,34.82,1888
1889,23.6,1889
1890,30.76666667,1890
1891,49.95,1891
1892,15.825,1892
1893,8.0,1893
1894,25.7625,1894
1895,14.2,1895
1896,40.675,1896
1897,46.4,1897
1898,33.60833333,1898
1899,24.675,1899
1900,55.57777778,1900
1901,33.65,1901
1902,89.5,1902
1903,27.98,1903
1904,33.365,1904
1905,30.6725,1905
1906,39.75,1906
1907,21.25,1907
1908,23.26666667,1908
1909,30.7,1909
1910,38.95,1910
1911,25.05,1911
1912,24.75,1912
1913,40.2,1913
1914,48.95,1914
1915,54.4,1915
1916,11.25,1916
1917,48.75,1917
1918,26.2,1918
1919,40.05,1919
1920,44.7,1920
1921,50.92,1921
1922,30.565625,1922
1923,62.0,1923
1924,27.7,1924
1925,23.05833333,1925
1926,24.15416667,1926
1927,39.45,1927
1928,39.45,1928
1929,25.0375,1929
1930,12.0,1930
1931,26.93333333,1931
1932,26.83333333,1932
1933,18.73333333,1933
1934,37.42145833,1934
1935,38.98333333,1935
1936,45.15,1936
1937,44.575,1937
1938,20.125,1938
1939,38.4625,1939
1940,24.975,1940
1941,25.8875,1941
1942,36.45,1942
1943,20.05833333,1943
1944,38.34855769,1944
1945,20.6,1945
1946,24.2375,1946
1947,42.475,1947
1948,42.78571429,1948
1949,42.78571429,1949
1950,28.85,1950
1951,14.85,1951
1952,44.36666667,1952
1953,32.6,1953
1954,13.95,1954
1955,23.575,1955
1956,32.575,1956
1957,22.96666667,1957
1958,36.76875,1958
1959,32.0,1959
1960,39.025,1960
1961,42.31,1961
1962,42.05,1962
1963,42.475,1963
1964,38.56,1964
1965,22.65,1965
1966,33.45,1966
1967,28.3,1967
1968,27.71279762,1968
1969,54.6,1969
1970,23.75,1970
1971,19.85,1971
1972,43.70833333,1972
1973,44.6,1973
1974,35.575,1974
1975,27.53263889,1975
1976,45.8875,1976
1977,36.29583333,1977
1978,33.5,1978
1979,22.18333333,1979
1980,29.535,1980
1981,24.74625,1981
1982,23.15,1982
1983,48.16730769,1983
1984,72.54333333,1984
1985,92.0,1985
1986,24.2375,1986
1987,42.2375,1987
1988,28.0,1988
1989,28.875,1989
1990,47.125,1990
1991,6.2,1991
1992,18.8,1992
1993,29.76,1993
1994,23.98333333,1994
1995,25.42,1995
1996,29.63333333,1996
1997,56.95,1997
1998,45.595,1998
1999,42.78571429,1999
2000,24.2,2000
2001,33.45,2001
2002,36.45,2002
2003,36.45,2003
2004,33.8875,2004
2005,38.9875,2005
2006,21.05,2006
2007,48.15,2007
2008,36.15,2008
2009,27.96666667,2009
2010,58.7,2010
2011,33.86666667,2011
2012,33.77916667,2012
2013,20.61666667,2013
2014,19.90833333,2014
2015,25.01666667,2015
2016,40.195,2016
2017,41.99932664,2017
2018,27.70909091,2018
2019,36.12,2019
2020,40.45,2020
2021,36.16666667,2021
2022,46.25,2022
2023,14.45714286,2023
2024,58.9125,2024
2025,29.4,2025
2026,35.0375,2026
2027,31.05833333,2027
2028,31.675,2028
2029,20.1,2029
2030,37.6125,2030
2031,41.975,2031
2032,36.41111111,2032
2033,45.60833333,2033
2034,58.45,2034
2035,34.1,2035
2036,26.15,2036
2037,35.1,2037
2038,32.0,2038
2039,48.31178571,2039
2040,79.70714286,2040
2041,30.7,2041
2042,33.36607143,2042
2043,11.95,2043
2044,33.6875,2044
2045,25.95,2045
2046,36.56666667,2046
2047,33.66666667,2047
2048,43.3,2048
2049,21.6,2049
2050,23.15,2050
2051,23.15,2051
2052,33.9875,2052
2053,14.65,2053
2054,11.85,2054
2055,31.9,2055
2056,26.8,2056
2057,30.20458333,2057
2058,36.45,2058
2059,48.65,2059
2060,27.65,2060
2061,31.575,2061
2062,46.15,2062
2063,23.5,2063
2064,34.9775,2064
2065,34.30875,2065
2066,30.8,2066
2067,12.28,2067
2068,28.2625,2068
2069,52.35,2069
2070,25.5125,2070
2071,28.45,2071
2072,26.55,2072
2073,49.45625,2073
2074,36.0725,2074
2075,23.8375,2075
2076,33.4,2076
2077,36.45,2077
2078,34.98541667,2078
2079,59.3,2079
2080,53.85,2080
2081,48.3925,2081
2082,43.14166667,2082
2083,29.46666667,2083
2084,24.5,2084
2085,27.92916667,2085
2086,32.48,2086
2087,36.41111111,2087
2088,38.51666667,2088
2089,27.525,2089
2090,26.15,2090
2091,22.63333333,2091
2092,16.45,2092
2093,21.66666667,2093
2094,42.69375,2094
2095,37.805625,2095
2096,35.530625,2096
2097,28.2875,2097
2098,25.9,2098
2099,23.55,2099
2100,23.2,2100
2101,28.01458333,2101
2102,32.82916667,2102
2103,22.25,2103
2104,26.6,2104
2105,58.075,2105
2106,29.98625,2106
2107,38.003125,2107
2108,37.1375,2108
2109,36.56666667,2109
2110,18.1,2110
2111,23.38541667,2111
2112,37.9,2112
2113,65.2,2113
2114,29.55714286,2114
2115,28.925,2115
2116,17.13333333,2116
2117,17.13333333,2117
2118,26.8,2118
2119,29.2375,2119
2120,12.3,2120
2121,31.81875,2121
2122,33.11598214,2122
2123,50.325,2123
2124,49.7,2124
2125,41.3875,2125
2126,24.6,2126
2127,33.90654762,2127
2128,42.95,2128
2129,29.65,2129
2130,16.36666667,2130
2131,44.4,2131
2132,41.25,2132
2133,72.6,2133
2134,22.20357143,2134
2135,34.5,2135
2136,42.05,2136
2137,40.3,2137
2138,17.83333333,2138
2139,41.35,2139
2140,34.55,2140
2141,44.175,2141
2142,28.075,2142
2143,28.075,2143
2144,23.0,2144
2145,13.65,2145
2146,23.15,2146
2147,45.7,2147
2148,42.05,2148
2149,36.925,2149
2150,25.9,2150
2151,28.19166667,2151
2152,47.15,2152
2153,28.1,2153
2154,23.1,2154
2155,29.32083333,2155
2156,35.0375,2156
2157,46.0,2157
2158,11.025,2158
2159,34.125,2159
2160,51.94,2160
2161,36.525,2161
2162,28.2,2162
2163,31.48333333,2163
2164,31.71666667,2164
2165,25.3,2165
2166,25.36666667,2166
2167,25.36666667,2167
2168,24.675,2168
2169,30.75,2169
2170,21.05,2170
2171,40.82322917,2171
2172,28.8,2172
2173,55.7,2173
2174,22.15,2174
2175,31.0,2175
2176,45.0375,2176
2177,34.65625,2177
2178,39.6,2178
2179,66.9375,2179
2180,20.2,2180
2181,25.43333333,2181
2182,35.3,2182
2183,38.8,2183
2184,34.85416667,2184
2185,37.30958333,2185
2186,47.1,2186
2187,34.1,2187
2188,24.65,2188
2189,32.775,2189
2190,29.3675,2190
2191,28.25,2191
2192,23.3,2192
2193,18.75,2193
2194,37.23333333,2194
2195,16.65,2195
2196,28.2625,2196
2197,21.0,2197
2198,25.6625,2198
2199,38.05,2199
2200,30.37857143,2200
2201,38.85,2201
2202,54.225,2202
2203,38.625,2203
2204,45.15,2204
2205,14.8,2205
2206,35.91,2206
2207,20.15,2207
2208,37.959375,2208
2209,47.3,2209
2210,49.8625,2210
2211,11.65,2211
2212,26.23333333,2212
2213,20.3,2213
2214,32.6,2214
2215,31.48333333,2215
2216,31.77,2216
2217,23.675,2217
2218,60.8,2218
2219,30.74895833,2219
2220,25.5,2220
2221,41.60492788,2221
2222,41.60492788,2222
2223,38.4,2223
2224,100.0,2224
2225,66.325,2225
2226,75.95,2226
2227,25.43333333,2227
2228,39.42631579,2228
2229,11.25,2229
2230,36.8075,2230
2231,41.43333333,2231
2232,46.35,2232
2233,26.55,2233
2234,43.42857143,2234
2235,37.93636364,2235
2236,41.725,2236
2237,39.0,2237
2238,33.99090909,2238
2239,40.675,2239
2240,40.750625,2240
2241,25.53333333,2241
2242,24.24285714,2242
2243,28.1,2243
2244,31.125,2244
2245,36.8,2245
2246,36.31458333,2246
2247,26.73333333,2247
2248,78.2,2248
2249,34.875,2249
2250,19.075,2250
2251,24.1,2251
2252,78.05,2252
2253,36.1,2253
2254,54.2,2254
2255,35.97767857,2255
2256,27.9875,2256
2257,27.02777778,2257
2258,23.45,2258
2259,31.325,2259
2260,19.68571429,2260
2261,30.74285714,2261
2262,41.30772727,2262
2263,33.78,2263
2264,41.6,2264
2265,42.27,2265
2266,30.17142857,2266
2267,38.755,2267
2268,39.2,2268
2269,59.33333333,2269
2270,43.14166667,2270
2271,44.25714286,2271
2272,38.89,2272
2273,37.45,2273
2274,39.9,2274
2275,53.35,2275
2276,24.6,2276
2277,40.5,2277
2278,13.75,2278
2279,43.52857143,2279
2280,40.2,2280
2281,23.41964286,2281
2282,28.95,2282
2283,30.225,2283
2284,44.575,2284
2285,28.55208333,2285
2286,20.735,2286
2287,31.02,2287
2288,25.2,2288
2289,37.73333333,2289
2290,31.62083333,2290
2291,35.06666667,2291
2292,33.125,2292
2293,22.35,2293
2294,20.4,2294
2295,18.05,2295
2296,19.15,2296
2297,22.93333333,2297
2298,30.45,2298
2299,17.85,2299
2300,34.25416667,2300
2301,75.7125,2301
2302,24.75,2302
2303,24.35416667,2303
2304,29.04495614,2304
2305,34.9375,2305
2306,35.3,2306
2307,36.56666667,2307
2308,20.3625,2308
2309,41.4,2309
2310,34.125,2310
2311,28.85,2311
2312,49.38333333,2312
2313,16.275,2313
2314,39.91666667,2314
2315,23.05,2315
2316,40.04783654,2316
2317,42.43333333,2317
2318,60.15,2318
2319,15.56666667,2319
2320,26.97916667,2320
2321,41.7,2321
2322,40.2374628,2322
2323,33.86666667,2323
2324,54.35,2324
2325,31.55416667,2325
2326,31.34285714,2326
2327,32.0325,2327
2328,31.22708333,2328
2329,28.76354167,2329
2330,29.9,2330
2331,33.76666667,2331
2332,63.4,2332
2333,20.55,2333
2334,35.825,2334
2335,37.345,2335
2336,34.94,2336
2337,29.7,2337
2338,34.925,2338
2339,26.8125,2339
2340,48.33333333,2340
2341,31.45,2341
2342,38.6003125,2342
2343,21.40282738,2343
2344,28.20416667,2344
2345,32.4965625,2345
2346,34.5,2346
2347,56.05,2347
2348,40.82322917,2348
2349,42.025,2349
2350,37.94,2350
2351,23.475,2351
2352,28.0203125,2352
2353,28.0203125,2353
2354,23.30446429,2354
2355,16.275,2355
2356,44.1,2356
2357,40.96666667,2357
2358,31.325,2358
2359,44.5,2359
2360,43.44285714,2360
2361,30.37916667,2361
2362,22.83333333,2362
2363,40.75,2363
2364,27.0,2364
2365,66.3,2365
2366,22.33,2366
2367,18.75,2367
2368,24.03333333,2368
2369,29.94017857,2369
2370,25.55,2370
2371,34.9,2371
2372,38.2,2372
2373,23.93333333,2373
2374,35.12708333,2374
2375,47.15,2375
2376,23.35,2376
2377,39.03333333,2377
2378,35.5,2378
2379,21.9,2379
2380,27.1875,2380
2381,36.8,2381
2382,30.975,2382
2383,32.55,2383
2384,40.175,2384
2385,24.6,2385
2386,23.4,2386
2387,23.68035714,2387
2388,28.0,2388
2389,21.25,2389
2390,43.0,2390
2391,15.9,2391
2392,41.7990625,2392
2393,22.93333333,2393
2394,20.56666667,2394
2395,42.0,2395
2396,35.8875,2396
2397,35.06666667,2397
2398,8.4,2398
2399,19.4,2399
2400,35.0625,2400
2401,36.90416667,2401
2402,39.875,2402
2403,43.44285714,2403
2404,38.28571429,2404
2405,30.17142857,2405
2406,32.45,2406
2407,59.95,2407
2408,29.59583333,2408
2409,30.3,2409
2410,32.6,2410
2411,39.6625,2411
2412,34.9,2412
2413,22.85,2413
2414,30.8375,2414
2415,32.6,2415
2416,25.35384615,2416
2417,25.675,2417
2418,34.35,2418
2419,33.12857143,2419
2420,28.9,2420
2421,47.61333333,2421
2422,11.4,2422
2423,28.35,2423
2424,33.0,2424
2425,23.34583333,2425
2426,14.85,2426
2427,28.275,2427
2428,30.225,2428
2429,19.375,2429
2430,29.535,2430
2431,30.0,2431
2432,43.53333333,2432
2433,32.225,2433
2434,20.66666667,2434
2435,23.2,2435
2436,29.59439394,2436
2437,71.9,2437
2438,38.25,2438
2439,41.8,2439
2440,37.16428571,2440
2441,22.9,2441
2442,46.1,2442
2443,43.4,2443
2444,36.73333333,2444
2445,45.475,2445
2446,45.46839286,2446
2447,37.49880952,2447
2448,18.45,2448
2449,27.1,2449
2450,34.325,2450
2451,9.4,2451
2452,44.35,2452
2453,9.1,2453
2454,9.1,2454
2455,42.68,2455
2456,28.04375,2456
2457,26.26,2457
2458,40.4,2458
2459,15.03333333,2459
2460,24.43333333,2460
2461,33.86666667,2461
2462,29.15,2462
2463,20.3,2463
2464,43.875,2464
2465,49.125,2465
2466,46.68736111,2466
2467,32.46,2467
2468,32.96,2468
2469,37.05,2469
2470,34.48,2470
2471,22.16666667,2471
2472,24.08181818,2472
2473,47.65,2473
2474,27.56153846,2474
2475,34.175,2475
2476,29.2125,2476
2477,24.725,2477
2478,33.96354167,2478
2479,22.3,2479
2480,17.45,2480
2481,25.3,2481
2482,28.03333333,2482
2483,30.5,2483
2484,28.42,2484
2485,41.60492788,2485
2486,56.97746394,2486
2487,36.4,2487
2488,72.05,2488
2489,48.97916667,2489
2490,31.1,2490
2491,21.9,2491
2492,31.26666667,2492
2493,30.6125,2493
2494,37.825,2494
2495,26.2,2495
2496,41.03125,2496
2497,31.06666667,2497
2498,21.32,2498
2499,20.7,2499
2500,66.9,2500
2501,40.52727273,2501
2502,38.11785714,2502
2503,39.0,2503
2504,30.37857143,2504
2505,47.28873197,2505
2506,27.25,2506
2507,23.775,2507
2508,27.25,2508
2509,31.4,2509
2510,28.3,2510
2511,23.6,2511
2512,19.53333333,2512
2513,30.185,2513
2514,29.0,2514
2515,38.16666667,2515
2516,27.771875,2516
2517,31.725,2517
2518,21.93333333,2518
2519,34.8,2519
2520,33.55,2520
2521,31.24,2521
2522,29.34444444,2522
2523,26.075,2523
2524,31.7,2524
2525,23.075,2525
2526,33.40833333,2526
2527,28.5,2527
2528,45.25,2528
2529,20.63333333,2529
2530,32.75,2530
2531,31.25,2531
2532,33.09166667,2532
2533,42.65,2533
2534,31.0,2534
2535,32.33333333,2535
2536,27.16875,2536
2537,29.01090909,2537
2538,49.975,2538
2539,16.16,2539
2540,13.75,2540
2541,45.11818182,2541
2542,29.81578125,2542
2543,21.21428571,2543
2544,33.3,2544
2545,29.775,2545
2546,50.05,2546
2547,27.66666667,2547
2548,25.93333333,2548
2549,37.31666667,2549
2550,25.36666667,2550
2551,32.52857143,2551
2552,20.55,2552
2553,24.05,2553
2554,22.46666667,2554
2555,39.25,2555
2556,27.92916667,2556
2557,26.14,2557
2558,26.73333333,2558
2559,30.85,2559
2560,13.9,2560
2561,26.95,2561
2562,21.425,2562
2563,49.38333333,2563
2564,47.89166667,2564
2565,40.9,2565
2566,29.3125,2566
2567,36.44083333,2567
2568,25.6,2568
2569,29.65,2569
2570,32.5,2570
2571,37.525,2571
2572,33.725,2572
2573,25.4875,2573
2574,29.46875,2574
2575,27.3,2575
2576,38.85,2576
2577,24.99635417,2577
2578,30.8375,2578
2579,23.35,2579
2580,25.87291667,2580
2581,25.1,2581
2582,39.92857143,2582
2583,41.8,2583
2584,32.42284226,2584
2585,51.45,2585
2586,46.0,2586
2587,23.3,2587
2588,25.3,2588
2589,31.88,2589
2590,29.7,2590
2591,32.3,2591
2592,25.60364583,2592
2593,43.35,2593
2594,25.2,2594
2595,33.58232639,2595
2596,41.74625,2596
2597,25.94583333,2597
2598,17.36666667,2598
2599,50.2,2599
2600,22.25,2600
2601,36.7275,2601
2602,37.1,2602
2603,26.60381944,2603
2604,25.675,2604
2605,26.3,2605
2606,24.85,2606
2607,28.76354167,2607
2608,40.44821429,2608
2609,40.16666667,2609
2610,30.85,2610
2611,47.9,2611
2612,37.5,2612
2613,21.08333333,2613
2614,25.33333333,2614
2615,18.98,2615
2616,36.625,2616
2617,29.97291667,2617
2618,28.0,2618
2619,43.55,2619
2620,25.81666667,2620
2621,19.65,2621
2622,22.63333333,2622
2623,36.025,2623
2624,34.62,2624
2625,64.75,2625
2626,32.7,2626
2627,35.75,2627
2628,28.5,2628
2629,17.1,2629
2630,34.19166667,2630
2631,35.63333333,2631
2632,25.3,2632
2633,32.86666667,2633
2634,23.43333333,2634
2635,26.2,2635
2636,44.5,2636
2637,36.0125,2637
2638,36.5,2638
2639,24.5,2639
2640,21.73333333,2640
2641,45.7,2641
2642,39.25,2642
2643,24.09090909,2643
2644,30.13333333,2644
2645,33.15,2645
2646,18.95,2646
2647,16.45,2647
2648,29.26666667,2648
2649,29.97142857,2649
2650,28.125,2650
2651,27.3,2651
2652,30.16666667,2652
2653,27.05,2653
2654,27.31666667,2654
2655,8.0,2655
2656,29.81578125,2656
2657,36.8,2657
2658,23.55,2658
2659,11.53333333,2659
2660,26.81666667,2660
2661,47.05,2661
2662,34.5,2662
2663,41.15947115,2663
2664,25.3,2664
2665,21.25,2665
2666,10.75,2666
2667,22.41875,2667
2668,45.55,2668
2669,14.2,2669
2670,13.45,2670
2671,36.625,2671
2672,38.5,2672
2673,42.375,2673
2674,41.40246394,2674
2675,28.61666667,2675
2676,24.028125,2676
2677,33.52916667,2677
2678,29.95,2678
2679,38.03333333,2679
2680,13.5,2680
2681,35.99166667,2681
2682,29.00833333,2682
2683,29.0,2683
2684,29.7,2684
2685,29.75,2685
2686,72.9,2686
2687,21.775,2687
2688,53.33333333,2688
2689,29.97142857,2689
2690,34.36666667,2690
2691,29.7,2691
2692,40.4,2692
2693,41.60492788,2693
2694,30.7,2694
2695,22.375,2695
2696,24.35416667,2696
2697,30.10328947,2697
2698,21.975,2698
2699,29.5,2699
2700,23.5,2700
2701,22.7,2701
2702,24.68,2702
2703,13.33333333,2703
2704,39.875,2704
2705,35.4,2705
2706,36.7,2706
2707,19.90833333,2707
2708,66.3625,2708
2709,30.35,2709
2710,19.8875,2710
2711,18.8625,2711
2712,20.65833333,2712
2713,26.40833333,2713
2714,29.98333333,2714
2715,30.47272727,2715
2716,29.23333333,2716
2717,21.9,2717
2718,24.75,2718
2719,22.815,2719
2720,24.42045455,2720
2721,26.71428571,2721
2722,42.65,2722
2723,22.15714286,2723
2724,11.76666667,2724
2725,26.3425,2725
2726,42.05,2726
2727,17.25,2727
2728,6.25,2728
2729,52.5,2729
2730,25.05,2730
2731,42.9,2731
2732,32.6,2732
2733,34.22857143,2733
2734,36.7625,2734
2735,41.99772727,2735
2736,23.93333333,2736
2737,30.5,2737
2738,17.0,2738
2739,11.8,2739
2740,24.6,2740
2741,24.6,2741
2742,25.5,2742
2743,29.9375,2743
2744,26.26,2744
2745,18.85,2745
2746,11.3,2746
2747,15.2,2747
2748,35.4,2748
2749,27.5,2749
2750,17.13333333,2750
2751,26.81666667,2751
2752,22.15833333,2752
2753,35.05,2753
2754,13.35,2754
2755,49.8625,2755
2756,29.94017857,2756
2757,27.75,2757
2758,30.74,2758
2759,30.6,2759
2760,28.0875,2760
2761,30.4,2761
2762,28.5,2762
2763,34.04719697,2763
2764,41.50369591,2764
2765,41.8,2765
2766,45.7,2766
2767,30.2375,2767
2768,58.72,2768
2769,23.525,2769
2770,31.975,2770
2771,30.1875,2771
2772,19.36666667,2772
2773,14.5,2773
2774,47.65,2774
2775,29.55714286,2775
2776,32.1,2776
2777,32.1,2777
2778,15.5,2778
2779,29.06,2779
2780,36.575,2780
2781,36.225,2781
2782,27.31848485,2782
2783,23.025,2783
2784,20.1375,2784
2785,40.5,2785
2786,17.96666667,2786
2787,17.8375,2787
2788,20.265625,2788
2789,35.7265625,2789
2790,33.98675595,2790
2791,38.9,2791
2792,35.66666667,2792
2793,26.9,2793
2794,21.8,2794
2795,28.75,2795
